initialTime,duration,power,taskPriority,executionPriority,Execute,calculated_values
62.20867002278735,8.765173697889058,1.9528739726875832,0.9894511309650564,0.7580404210112165,1,inf
86.23637087467452,2.9506582008169806,1.4520579956319994,0.8895193110437631,0.7600055449620985,1,inf
49.21162930795382,6.463846324799027,1.7156281682270977,0.7416414518360422,0.9765610233229043,1,inf
45.913575623826134,3.087523865043779,1.2458413569307751,0.4831808633136685,0.9345438807155155,1,inf
32.875161028750824,5.470901729732525,1.8986994840792841,0.8597946748116456,0.765858643884742,1,6.929902282839036e+144
27.85903390319586,3.9103440590396867,1.1086640696458077,0.5708774168394762,0.7833872199958384,1,3.967217805701993e+110
12.06358711006008,1.6248145847148403,1.0002693860089706,0.21870980032358323,0.7512789243737669,1,8.105392271760138e+20
20.63337184057925,1.6085130723299341,1.0937038170552063,0.825710951560667,0.8461242105302316,1,6.166278784929904e+69
69.03948286293652,5.860107231440596,1.1253792432437317,0.9699265253451909,0.37667644042946247,1,inf
27.687764814720374,6.9565527086444074,1.540786572769051,0.8451208514960348,0.8754886503958965,1,7.923119552643639e+82
51.167744211566614,6.984205520384962,1.0087265393006182,0.45832359458757543,0.8023960305536325,1,inf
53.211348526531566,8.159049647107562,1.3339061774943974,0.3512193873487809,0.8614180460955174,1,inf
32.20791655831783,8.578299649387791,1.210729844501713,0.9084345518793753,0.3129195480288226,1,1.8608817868657822e+107
11.976213181925122,1.8021198890441497,1.0963720247865925,0.7605756424552823,0.7050409063535927,1,6.7314770547169214e+19
74.54394741843299,4.241227667243672,1.1047100403749448,0.17070836331248018,0.8490980199586761,1,inf
39.785559904574164,4.626821608886453,1.1161839041606996,0.37975152291931746,0.9614166196420495,1,3.8173966029691523e+238
96.94704332753689,2.561720634878578,1.2230244246425528,0.8014457762229537,0.6791625683195628,1,inf
17.088758739006582,6.768748696107988,1.0293867773099077,0.7727714196650791,0.9420582194885955,1,3.3977113235621944e+20
92.93759891275857,2.192722054676636,1.6746910935381853,0.6773931298888728,0.7755052967189994,1,inf
55.67628930139298,8.758130340453603,1.038655261835202,0.5657815548409963,0.39312179820707915,1,inf
57.161268946989985,9.30481471462055,1.2487367980010204,0.9291447172116873,0.13925407078470398,1,inf
50.7610378684455,4.587967249950818,1.0198476422556713,0.7752440518349493,0.3440916178494421,1,inf
13.441467693897424,5.555276765562197,1.033895329779162,0.8481092350156301,0.5953663701568727,1,601272358530.3507
32.235384497472296,6.767436832211856,1.2404144582411525,0.7390669759393725,0.7850639210464312,1,1.2322111677832003e+125
25.464065476376383,6.576291594080466,1.0351047267332578,0.28161604210563174,0.8202533189448897,1,5.934241820560048e+68
68.15027222239293,6.85180983158338,1.5866172215611294,0.9633603204460379,0.6487471138950182,1,inf
34.88682665429953,1.523474159549282,1.0027072514309363,0.9901088460868658,0.5128747423052678,1,3.654956194861324e+214
73.08674752036443,3.1526209379433308,1.0471899292910583,0.2610485262348481,0.9206914007786196,1,inf
13.97723766262895,5.584799153348108,1.1313897179087316,0.06180846068922263,0.9150015377475272,1,36007081659601.375
66.51972206962002,5.743373175204865,1.1156888988943212,0.44671452725852034,0.7240291887729212,1,inf
37.69444294249076,4.727167772760343,1.1512100812335015,0.5778911126940883,0.6213306241557073,1,3.759820583083991e+209
46.26797856696064,8.447841060101869,1.7313614965227426,0.9043597749938572,0.7187181132622024,1,8.807589877429699e+275
78.85972112245308,5.931635400763237,1.1244064523294055,0.8309491710550684,0.9888405413036631,1,inf
31.172206779554823,8.599213744656543,1.0156831815438336,0.7349258473948942,0.9868959453882975,1,2.215989225673816e+98
14.991742734877377,3.8386620617321148,1.8656320044189385,0.931554914309481,0.8275236939538171,1,8.467259295835904e+23
40.08514167636399,6.525402262840556,1.3938514089068568,0.4639816981668874,0.9052989990105155,1,2.22068499940297e+217
92.24993811772957,1.108976277113987,1.3802152995674553,0.5679742973160805,0.6349066591531628,1,inf
92.55685129067763,2.6667601108072114,1.3233428724739238,0.3475187953137546,0.9554481914380675,1,inf
92.08418826173724,1.1885046492782152,1.3253994876171318,0.6139703063252326,0.5117804565694807,1,inf
39.90027038701302,7.923008330543203,1.0242062335522149,0.823552226611819,0.8196248695476449,1,1.9278413090817536e+197
5.476163882203133,6.621972119688374,1.0180769381585844,0.8206961607667793,0.8881913496613041,1,7.026533984346606
14.085702037979985,6.241803923865218,1.2370052471963031,0.8236236107489735,0.6455343564105223,1,485060700849.17865
20.990559309558577,8.752329967270924,1.3831858914696515,0.6127958355365104,0.775234538899056,1,6.292537258564449e+28
20.513964048200716,9.27033880275599,1.2036073658990738,0.6617777324716385,0.6276688771588087,1,1.5816771421864673e+24
47.206694510999924,5.14485547546726,1.077859926651335,0.5506633794408515,0.9380641395681313,1,inf
56.48411332626164,8.577986976010553,1.0720376365828528,0.4032077561332522,0.9176472779044335,1,inf
6.570863942835237,7.5564160944545185,1.3504435442116547,0.8336440104751723,0.8874689402128824,1,7.665943289661901
45.32888347480276,6.905456539129643,1.5649574879540533,0.6118310201032214,0.8082682112162782,1,7.484659932326403e+284
65.89239419101514,5.57524492224652,1.409360218114568,0.879330215678474,0.6960798615670392,1,inf
1.9710537754364155,6.726622185813232,1.4141516184217104,0.9581180089194338,0.8009387215414303,1,18576.985908447597
79.99160853731894,2.4406447145911567,1.1380151852256326,0.8861817721293451,0.10986311374078295,1,inf
66.80851365706462,5.995764543720576,1.3031901496001987,0.7314964640431391,0.38680724205188,1,inf
8.550853085446807,8.054126060368574,1.0751421807978148,0.8446659090902243,0.9108262646863152,1,7.819436701288014
18.143543508979732,7.848916840252844,1.0000232695107323,0.9150607325172224,0.12324745813255145,1,3.522779305896782e+19
42.1424550592498,7.711604044581089,2.0450203621711767,0.8442123252861431,0.9260595598182655,1,6.143154267219527e+228
86.84679758979128,7.260563318471262,1.6505902680460622,0.9467562446922407,0.9520624466390027,1,inf
98.44021807035521,6.045940849745539,1.156911632634248,0.6227534032398411,0.9615507321375663,1,inf
57.651647551425356,1.6935245122089806,1.0848445964137834,0.41814478816279965,0.8118067183508864,1,inf
93.6829739324758,8.485273393081961,1.326070673863182,0.5441986625037022,0.8979552161850192,1,inf
26.22640442998251,9.466113206038065,1.0503868279184587,0.9042432914075651,0.44672646870264054,1,7.4253340819846855e+53
33.424389081696084,2.674912760616496,1.875322656296407,0.832363539660995,0.9772838231769293,1,3.1337210807778303e+182
95.02373538208025,1.5134924903612887,1.5800910639248738,0.5299405869302329,0.8157453806261209,1,inf
